Date,Post,Source
2021-11-13,Pangulong Duterte muling itinaas ang kamay ni Sen. Bong Go matapos maghain ng COC bilang pangulo sa ilalim ng PDDS Party. #Halalan2022 https://t.co/qdxlXSthAH,Twitter
2021-11-13,"Friends, alagaan ang mental health. Politicians come and go. Who we are, who we value, and what we are fighting for should be consistent. Importante, we help, we engage, and we love. Mas radikal ang magmahal. Ingat po tayo!❤️🙏😌 #halalan2022 #PHelection2022",Twitter
2021-11-13,"Ang galing talaga ng strategy nila ☺👏
#BBMFORPRESIDENT2022 ✌
#SaraALL2022 👊
#BBMSARA2022 ✌👊
#MarcosDuterte2022 ✌👊
#Halalan2022 https://t.co/sV6lFMvTYm",Twitter
2021-11-13,"God bless Philippines
#Halalan2022",Twitter
2021-11-13,"More clowns and nuisance candidates more chances of winning si #LeniKiko2022  #TROPA2022 

💖🌸💜💚

#Kakampinks 
#Halalan2022 
#NoToMarcosDuterte 
#NoToGoDuterte",Twitter
2021-11-13,"@COMELEC aren't you insulted by this mockery they are giving you?

or have you taken sides already?

#NoToMarcosDuterte #WeDecide #Halalan2022",Twitter
2021-11-13,"BREAKING: Senator Christopher Lawrence ""Bong"" Go files certificate of candidacy for president.

He also withdrew his bid for vice presidency.

#Halalan2022 https://t.co/B8Cd5AT7yK",Twitter
2021-11-13,"Me pretending to be shock when I heard that Sara Duterte will run for the position of the Vice President*

#NoToMarcosDuterte 
#NoToMarcosDuterte2022 
#Halalan2022 https://t.co/9HAWNrRRKs",Twitter
2021-11-13,Kung Lion si BBM and Eagle naman si SARA. Ano naman si LENI and KIKO? Help please.✌️👊 #MaSa2022 #BBMSARA2022 #Halalan2022 https://t.co/xwpwIW5eH7,Twitter
2021-11-13,"halalan2022 niyo mas marami pa plot twist kesa sa game of thrones,, can't wait for sansa to lead na ✊",Twitter
2021-11-13,"Bruuuh, President Duterte loves Senator Bong Go more than he loves his own daughter. Bong Go is more than a mistress, he is the legal wife and this is their political marriage. #Halalan2022 https://t.co/4zqnXnhnP8",Twitter
2021-11-13,@PartidoReporma mga kamag anak ko taga negros solid lacson sila #PingLacson #PingGaling #PapaPing #Gwaping #KaPINGer #KakamPINGtunay #Halalan2022,Twitter
2021-11-13,"Ano ginagawa sa magnanakaw at mamamatay tao?

Sinasaraduhan ng pintuan. 

#halalan2022",Twitter
2021-11-13,"Another round na naman ng

TUNAY NA PANGGA-GAGO!!!🤬🤬🤬

BREAKING: President Rodrigo Duterte will file his certificate of candidacy for vice president via substitution on Monday, November 15, says PCOO Sec. Martin Andanar. #Halalan2022

Details later on https://t.co/u586JnVuWw",Twitter
2021-11-13,"OPISYAL NANG BINAWI ni Senador Bong Go ang kaniyang kandidatura para sa pagka-bise presidente upang tumakbo para sa pagka-pangulo sa #Halalan2022 sa ilalim ng Pederalismo ng Dugong Dakilang Samahan (PDDS), ayon kay PDP-Laban Secretary General Melvin Matibag. | mula @ABSCBNNews https://t.co/gXbw9FJHP5",Twitter
2021-11-13,SINO PRESIDENTE AT BISE PRESIDENTE MO? #Halalan2022,Twitter
2021-11-13,The Dutertes are hungry for power. 🤢 #Halalan2022,Twitter
2021-11-13,@PartidoReporma sayo ang boto ko sir ping #PingLacson #PingGaling #PapaPing #Gwaping #KaPINGer #KakamPINGtunay #Halalan2022,Twitter
2021-11-13,"PILIPINAS, VOTE WISELY SA #Halalan2022 🇵🇭",Twitter
2021-11-13,"Ano ang magandang tawag sa tandem nina Blengbong at S/ara? Sagot na Poll😄

#NoToDuterteMarcos2022 
#NoToMarcosDuterte #Halalan2022",Twitter
2021-11-13,"philippine politics is really a circus 😪

#Halalan2022",Twitter
2021-11-13,"not db related pero putanginang mga kandidato 'to. #Halalan2022 

dun tayo sa nag iisang matino. #LeniKiko2022",Twitter
2021-11-13,@aupijuan Subukan nila dayain muli ang #Halalan2022 at ng muli silang palayasin sa Pinas ng taumbayan! 🤣🤣🤣,Twitter
2021-11-13,So alam ninyo na bakit ang gulo-gulo din sa IATF? #Halalan2022,Twitter
2021-11-13,Rodrigo Duterte and Sara Duterte competing for the same position-Vice President. Ew🤮 #OustDuterte #NeverAgain #NeverForget #JusticeForHumanRightsViolations #NoMoreDuterte2022 #Halalan2022,Twitter
2021-11-13,ANO NA PILIPINAS??🙄  #Halalan2022,Twitter
2021-11-13,substitution drama finale on monday #halalan2022 https://t.co/P61PP8ua9a,Twitter
2021-11-13,"Yung totoo? Naglalaro ba ng baraha tong mga to? Puro balasa ah. #Halalan2022 

Balakayojan we’re unbothered. #LetLeniLead2022",Twitter
2021-11-13,"Welcome to the circus that is Philippine politics. #Halalan2022

P.S. So ano yung fastest way para makapag migrate sa ibang bansa bukod sa mag-asawa ng afam? Asking for a friend.",Twitter
2021-11-13,"Drama,napaka gulo,circus ..sna may limit nman ang substitutional .. hanep ganun nlang ba yun? Substi pa more ba?  #Halalan2022",Twitter
2021-11-13,Everybody has already expected that you fucktards will be making a mockery of the election #Halalan2022,Twitter
2021-11-13,"JUST IN: Kween Yasmin and Kween Gaia has officially set their eyes for the Presidential and Vice presidential bid this afternoon. 

#Halalan2022 https://t.co/5LNaq4RFaR",Twitter
2021-11-13,"POLITICAL DRAMA.. HAHAHA..

#Halalan2022",Twitter
2021-11-13,"Tinalo pa ang basketbol liga sa dami ng play at substitution.

#hangalan2022 #Halalan2022  #dutertedrama",Twitter
2021-11-13,Whatever their plans are at this point parang Lokohan na ng mga PAYASO😡 #LeniPaRinAko #LetLeniLead #SiLeniLangAngTotoo #Halalan2022,Twitter
2021-11-13,"YEEEES! GOOD! Let them fight. Fracture the Duterte vote. 😅

#Halalan2022 https://t.co/GUJY35JRvx https://t.co/lGFmnOfRa9",Twitter
2021-11-13,#Halalan2022 ONE BIG JOKE!!!,Twitter
2021-11-13,Hahahhahahahha wala akong masabi #Halalan2022,Twitter
2021-11-13,Political analysts dyan sa tabi-tabi... Please analyse all that has transpired today. 😂 Hirap basahin ni PRRD. Grabe ang pagiging master tactician. #BBMSARA2022 #halalan2022 MARCOSJR SUPREMACY.,Twitter
2021-11-13,"Send in the clowns.....from #DavaoGroup 

@COMELEC nga2x 😂

#Halalan2022",Twitter
2021-11-13,"A drama unfolds everytime PRRD moves. 
#Halalan2022",Twitter
2021-11-13,"LOOK: President Rodrigo Duterte sprays paint over the word ""bise"" on a campaign tarpaulin of Senator Christopher Lawrence Go. 

Go has withdrawn his VP candidacy to run for president in #Halalan2022. | via George Calvelo, ABS-CBN News https://t.co/nrOSncozM7",Twitter
2021-11-13,"""Kung sa simpleng mga desisyon, pabago-bago na at walang paninindigan. Paano mo paglilingkuran ang karamihan? Parang ganito lang yan, mahal mo ngayon. Bukas hindi na?""

#Halalan2022",Twitter
2021-11-13,"Nakakainsulto di ba? How these clowns turn #Halalan2022 into a circus 

What are they scheming?
 And the clownery continues

#LeniKiko2022 
#NoToMarcosDuterte
#LabanLeni2022",Twitter
2021-11-13,"COMELEC walang kwenta! 

dapat talaga di na pinapayagan yung ‘file, withdraw then subtitute’

strategy be like: file for someone who is not sure to run or not then withdraw kasi nkpagdecide na?! wtf baka napressure lang yan ha😑

#Halalan2022 goodluck Pilipinas!",Twitter
2021-11-13,#Halalan2022 #Eleksyon2022 https://t.co/yO3FPLyuhz,Twitter
2021-11-13,wtf circus na ba yung #Halalan2022 ? https://t.co/I5f3EOw7UM,Twitter
2021-11-13,True 🙏🏾 May GodBless the Philippines😔 #Halalan2022 #elections2021 https://t.co/phw24lWorz,Twitter
2021-11-13,parang joke time ah #Halalan2022,Twitter
2021-11-13,"syempre papatulan to ng mga dilawan hahahahahhaha 

#Halalan2022 
#BBMSARA2022 https://t.co/XPOrgiWJqC",Twitter
2021-11-13,"Pamilya Ardiente!
#Halalan2022 https://t.co/M27qFOl79q",Twitter
2021-11-13,Sarap marinig ang withdraw kapag kinsenas at katapusan... ngayon lang yata ako nabwesit sa isang damakmak na withdraw ng mga political party...  #onlyinthephilippines #Halalan2022,Twitter
2021-11-13,"With the situation unfolding, we'll know who are truly blooded Marcos Jr apologists and DDS. 😂 Basta #TeamLeniRobredo remains SOLID. #Halalan2022",Twitter
2021-11-13,"Bong Go atras sa pagka-VP, tatakbong presidente
#TunayNaTabloidista #AbanteNews #Halalan2022 @SAPBongGo
https://t.co/rsAOL2b0PA",Twitter
2021-11-13,"Insightful. Tandaan; Matuto; Umaksyon. Kinabukasan natin at ng bansa ang nakasalalay dito. 

#NeverAgain 
#Halalan2022 
#BotoMoBosesMo
#LetLeniandKikoLead
#Tumindig 
#LabanPilipino https://t.co/7xVPs8YUjL",Twitter
2021-11-13,"Umpisa na talaga para magsanib pwersa ang Kapamilya, Kapuso stars at mga influencers para ikampanya si Leni. Jusko kailangan natin ng boses at impluwensya. Hindi pweding puro talak at malakas lang tayo sa twitter. #Eleksyon2022 #Halalan2022",Twitter
2021-11-13,#Halalan2022 https://t.co/UATnPHtA2r,Twitter
2021-11-13,"Grabe ang #Halalan2022. Daig pa ang plot-twists ng mga Netflix series and Kdrama. 😵‍💫

Eto ung tandem na di inaasahan ng lahat. Pasabog kung pasabog. 
- President Bong-Go
- VP Rodrigo Duterte

#LeniKiko2022 #NoToMarcosDuterte #LetLeniLead2022",Twitter
2021-11-13,"Didn’t know that #Davao politics/politicians are bred like this. 

#Halalan2022 
#VoteThemAllOut2022",Twitter
2021-11-13,"JOKE ba ang #halalan2022 alam na natin hindi para sa ikabubuti ninyong Pilipino ang ipinaglalaban ng mga nagreregodon sa PARTIDO. Doon tayo sa may INTEGRIDAD at HANDA LAGING TUMULONG sa mga PILIPINO at KAYANG IPAGLABAN ANG PILIPINAS!
#LabanLeni2022 
#LeniKiko2022 
#LetLeniLead",Twitter
2021-11-13,"TATAKBO sa pagka-bise presidente si Pangulong Duterte sa #Halalan2022, ayon kay PCOO Secretary Martin Andanar. | mula @rapplerdotcom  at @ABSCBNNews https://t.co/KfcEAeL8Lo",Twitter
2021-11-13,"BREAKING: President Duterte will file his certificate of candidacy for vice president on Monday, November 15, according to PCOO Secretary Martin Andanar.

#Halalan2022 https://t.co/hhFWzO7spa",Twitter
2021-11-13,"Let's pray for a better Philippines government in 2022

#Halalan2022",Twitter
2021-11-13,"Duterte/ Bong Go supporters now yelling in Intramuros that they're the true die hard Duterte supporters, saying to the press that they are the true successors of Duterte.

The administration vote has completely fractures. #Halalan2022",Twitter
2021-11-13,"We stan this Marites #LeniKiko2022 #NoToDuterteMarcos2022 #Halalan2022
https://t.co/BDb5OAfzjj https://t.co/H0agIGMHwU",Twitter
2021-11-13,Sen. Christopher Lawrence Go will substitute for Grepor Belgica as Pederalismo ng Dugong Dakilang Samahan standard-bearer. #Halalan2022 | via @JohnsonManabat https://t.co/jlmKhaHdQQ,Twitter
2021-11-13,"Who needs the best/ top 1 series on netflix when you have

 #Halalan2022 #Election2022:
Most dramatic edition.

Squid game could never.
PBB is shaking.
Not char.",Twitter
2021-11-13,Halalan2022 more like Gaguhan2022,Twitter
2021-11-13,Sara Duterte vs Rodrigo Duterte? Now DDS are in complete limbo. 😂😂 #Halalan2022,Twitter
2021-11-13,A very active Twitter Philippines this Saturday afternoon. #Halalan2022 https://t.co/u5DyzZN4K9,Twitter
2021-11-13,"Confirmed. Nangangatog na sila sa takot. Tumatakbo sila para hindi makulong, hindi maparusahan, at para protektahan ang mga sarili nila- WALA SILANG PAKI SA BAYAN.
#NoToMarcosDuterte2022 
#NoToMarcosDuterte 
#Halalan2022",Twitter
2021-11-13,Si Grepor Belgica ang papalitan ni Sen. Bong Go bilang pambatong pangulo ng PDDS. #Halalan2022 https://t.co/GdCA74icnP,Twitter
2021-11-13,"I kennet, Bong Go will be running for President. Pduts will run as his VP. Sara runs for VP. The election drama continues. #Halalan2022",Twitter
2021-11-13,HAHAHAHAHAH YW KABIBO SA #Halalan2022,Twitter
2021-11-13,"💯 Lalaban hanggang sa huli dahil mananaig ang tama at may may malasakit sa MAHAL KONG PILIPINAS! YES TO #LeniKiko2022 #LetLeniLead 

#NoToMarcosDuterte2022 #Halalan2022

NEVER AGAIN! Gising Pilipinas! https://t.co/N4GhWnxzWs",Twitter
2021-11-13,"With all these substitutions (and would be substitution), they’re just making a mockery of the elections. 🙄 #Halalan2022",Twitter
2021-11-13,"Senator Bong Go live at the COMELEC in Intramuros, confirming his run for Philippine president with Pres. Duterte as his VP. He's saying he's the most qualified.

""Nasagasaan po ako. Save the legacy, save the party, save the Filipino people""
 
#Halalan2022 https://t.co/mOh1aFxteD",Twitter
2021-11-13,#Halalan2022 https://t.co/CmxCMgiqta https://t.co/PFiAQjE4In,Twitter
2021-11-13,"#BBMSARA2022 
#LeniKiko2022 
#Halalan2022 
telenovelang halalan  hahahaha https://t.co/A4eNMw4NHJ",Twitter
2021-11-13,"What a circus it has been
And the end is not in sight
But the clowns are out tonight
And they're bound to guide my way.
#Halalan2022",Twitter
2021-11-13,"""This is a crazy planets."" 
― Pepsi Paloma

Ang teleserye ng totoong buhay.  #Halalan2022",Twitter
2021-11-13,Grabe naman daming plot twist.  Ano to?  Teleserye?  #Halalan2022,Twitter
2021-11-13,"Apaka yabang nung iba jan kesyo tapos na raw ang election may nanalo na, apakayabang nyo po! Sige na malakas na kayu kung malakas pero tandaan nyo kapirasong bato lang ang pumatay kay Goliath!!!! 

#2022elections 
#Halalan2022",Twitter
2021-11-13,"Kaya ba natin? Na tapusin ang pahirap na sistema ng mga iilang apelyido sa pulitika? 

#Halalan2022

https://t.co/pMpxNGr0VW",Twitter
2021-11-13,"BREAKING: President Rodrigo Duterte is running for VP in the 2022 polls. Duterte will formally file his candidacy on Monday, as confirmed by PCOO Sec. Andanar.

#PolitikoLive
#Politiko2022
#Halalan2022
https://t.co/ONNvCC88vM https://t.co/BBcwRhjr3H",Twitter
2021-11-13,"DRAMARAMA sa Hapon.

Wala ba silang GC? Or gusto lang Nila daming pakulo? Aigooo hahhaha

#Halalan2022",Twitter
2021-11-13,"ang daming breaking news today hah.,, ginagawa nilang circus ang #Halalan2022 na para bang katawa-tawa ang mga mamamayan. I can't believe some people are still wanting these jokers to lead the country. Make up your mind??",Twitter
2021-11-13,"Mga bwiset kayo! Dami nyong arte, mag-artista na lang kayo! Nalibang pa kami 🤬😷💩 #Halalan2022",Twitter
2021-11-13,"Alam na alam mo na planado ng mag ama kasi sunod sunod,kabilis si babalu at yun kalbo naman sunod sunuran tsk! Npka dumi ng politika simula ng maupo yun tatay #Halalan2022",Twitter
2021-11-13,This is pathetic; a circus. What is this charade? These politicians can just file then withdraw or substitute someone? Wake up Pilipinas! These people are making fun of us and are insulting us! Will you allow yourself to be deceived again? #Halalan2022 #Election2022,Twitter
2021-11-13,‘Tis the szn #Halalan2022 https://t.co/f9w0zboFsF,Twitter
2021-11-13,"Parang ngayong eleksyon na toh magulo.. Daming ngwiwithdraw, atras abante.. Di magkaintindihan 😂 #Halalan2022",Twitter
2021-11-13,Taylor Swift for President #Halalan2022,Twitter
2021-11-13,"In life, you always either win or lose. The question is: are you going to do whichever with class? #Halalan2022 #ActaNonVerba",Twitter
2021-11-13,Pinagtitripan nyo yata mga tao dito sa pinas eh 🤡 #Halalan2022,Twitter
2021-11-13,"💓

#Halalan2022",Twitter
2021-11-13,"I don't think kakagatin ng mga Pilipino ang Duterte vs. Duterte para VP.

Kahit ang botante'y di nakatapos ng mga pag-aaral, maiirita talaga. Ang impression sa ordinaryong tao, sakim sila sa kapangyarihan. Ayaw nilang pakawalan ang kapangyarihan.

#Halalan2022",Twitter
2021-11-13,"May God Save the Philippines!! 
🙏🙏🙏 #Halalan2022",Twitter
2021-11-13,"BREAKING: PDP-Laban bet Senator Bato Dela Rosa withdraws his presidential bid in the 2022 polls.

#PolitikoLive
#Politiko2022
#Halalan2022
https://t.co/ONNvCC88vM https://t.co/TdqYLDedRX",Twitter
2021-11-13,"Senator Ronald ""Bato"" Dela Rosa on Saturday, 13 November revealed hat he is set to withdraw his certificate of candidacy (CoC) for president.

READ MORE: https://t.co/wUvKoOkZSK

#BotoMoTo
#Halalan2022 
#DailyTribune",Twitter
2021-11-13,"Senator Ronald ""Bato"" Dela Rosa on Saturday, 13 November revealed hat he is set to withdraw his certificate of candidacy (CoC) for president.

READ MORE: https://t.co/pEMfhCKwRb

#BotoMoTo
#Halalan2022 
#DailyTribune",Twitter
2021-11-13,"So to recap #Halalan2022:

President: Go, Marcos, Pacquiao, Isko
VP: Duterte, Duterte

Looking like Satan's wishlist.",Twitter
2021-11-13,"Base sa isinumiteng COC ni Sen. Bong Go, tatakbo siyang pangulo sa ilalim ng PDDS. #Halalan2022 https://t.co/phlPHeIy3b",Twitter
2021-11-13,"The Liberal Party won the Vice-Presidency last #Halalan2016,let's do it again in #Halalan2022 but we will assume the presidency.👆💛🎗#LeniKiko2022",Twitter
2021-11-13,"This is them in panic mode. 

Basta si maam @lenirobredo , walang arte, walang drama. 
We got your back, Maam @lenirobredo ! 

#LeniKiko2022 
#DapatSiLeni 
#Leni2022
#Halalan2022 https://t.co/tbS0mP16o7",Twitter
2021-11-13,Sumasakit ulo ko sa mga nangyayari 🤯 #Halalan2022,Twitter
2021-11-13,"Pag mananalangin be specific

Oh ayan na mga Pinklawans dininig na ng langit yung panalangin nyong tumakbo si Inday Sara sa National position. Iba nga lang sa maitim nyong hangad na tumakbo syang pangulo at maglaban sila ni BBM
#BBMSARA2022 
#Halalan2022",Twitter
2021-11-13,"Kapag nanalo ang BBM-Duterte tandem, pagkayapos mkuha ng mga Marcos ang pera nila saka naman pprotektahan ang kabulastugan ng mga Duterte. Di pa sila tapos mangurakot. 
#Halalan2022 #termsharing",Twitter
2021-11-13,I am running as well.. out of the Philippines. #Halalan2022 🤡,Twitter
2021-11-13,"Pres Duterte backs up Bong Go presidency. 😂 Sara Duterte now running as Vice President may be a relief to BBM, but Bong Go withdraws Vice Presidency race, and instead run for President under PDP Laban. HAHA The Philippine political circus continues. #Halalan2022",Twitter
2021-11-13,"Another Plot twist

GO-Pacquiao 😂😂😂😂

#Halalan2022",Twitter
2021-11-13,"BREAKING: Senator Bong Go will seek the presidency next year! Go has withdrawn his candidacy for VP in PDP-Laban, and will run under Pederismo ng Dugong Dakilang Samahan instead.

#PolitikoLive
#Politiko2022
#Halalan2022
https://t.co/ONNvCC88vM https://t.co/nErhaAgunF",Twitter
2021-11-13,"LOOK: Sen. Christopher Lawrence Go files candidacy for president under Pederalismo ng Dugong Dakilang Samahan via substitution, following the withdrawal of his VP bid under PDP-Laban. #Halalan2022 | via @jauhnetienne https://t.co/8j0vb5TcgE",Twitter
2021-11-13,"Oh, putangina, isang malaking komedya ang #Halalan2022. Ayusin ninyo desisyon niyo sa buhay.",Twitter
